time,max_daily_temperature,min_daily_temperature,precipitation,Potential_evapotranspiration,global_radiation,wind_speed,mean_daily_temperature
03/05/2020,17.2,3.4,1.2,2.6,4.32,2,10.3
04/05/2020,17.3,7.6,0.3,2.8,4.74,3.3,12.45
05/05/2020,15.7,5.8,0,4,7.31,4.4,10.75
06/05/2020,18.5,4.9,0,4.2,7.59,2.9,11.7
07/05/2020,21.7,4.8,0,4.1,6.8,2.2,13.25
08/05/2020,22.6,7.3,0,4,5.95,2.1,14.95
09/05/2020,25.2,10.6,0,5,7.15,2.5,17.9
10/05/2020,22,13.1,4.3,2.3,2.12,3.1,17.55
11/05/2020,13.1,6.3,0,4.1,6.61,6.6,9.7
12/05/2020,12.7,1.9,0,2.5,4.54,1.9,7.3
13/05/2020,13.8,3.5,0,2.9,5,3,8.65
14/05/2020,14.6,3.1,0,4.1,7.92,4.1,8.85
15/05/2020,16.2,3.7,0,3.8,7.31,3.2,9.95
16/05/2020,17.1,2.8,0,3.4,5.96,3.3,9.95
17/05/2020,20.1,3.8,0,4.1,7.35,2.3,11.95
18/05/2020,24.1,8.3,0,5,7.46,2.9,16.2
19/05/2020,23.7,9.9,0.1,5,7.4,3.2,16.8
20/05/2020,24.4,10,0,4.7,7.55,2.6,17.2
21/05/2020,28.1,11.1,0,5.1,7.47,1.9,19.6
22/05/2020,24.8,15.1,0.5,4,3.48,4.4,19.95
23/05/2020,19.6,13.4,0.1,4.9,5.66,5.7,16.5
24/05/2020,17,10.9,0.1,2.4,2.53,4.2,13.95
25/05/2020,22.2,12.3,0,4.5,7.04,3.1,17.25
26/05/2020,24.9,7.8,0,4.8,7.38,2.7,16.35
27/05/2020,23.5,12,0,5.2,7.65,3.3,17.75
28/05/2020,22,9.6,0,5.5,8.33,4.2,15.8
29/05/2020,23.4,8.9,0,5.4,8.18,3.1,16.15
30/05/2020,24.6,11.2,0,6.1,8.16,3.8,17.9
31/05/2020,22.6,11.4,0.1,5.9,8.09,4.1,17
01/06/2020,26.4,11.5,0.1,5.8,7.78,3.2,18.95
02/06/2020,27.6,11.5,0,5.7,7.67,2.7,19.55
03/06/2020,22.6,12.2,0.1,4.5,6.98,3.4,17.4
04/06/2020,16.2,13.9,1.7,2.3,2.06,4.5,15.05
05/06/2020,15.1,9.1,19.6,2.2,3.55,4.2,12.1
06/06/2020,16.7,8,0.8,3.7,5.84,5.7,12.35
07/06/2020,18.8,9.5,1.8,3.5,5.5,4.4,14.15
08/06/2020,16,11.4,7.5,2,2.93,3.1,13.7
09/06/2020,16.4,11.5,0.1,2.7,3.59,3.1,13.95
10/06/2020,17.6,10.1,0.2,2.5,3.44,2.2,13.85
11/06/2020,20.4,11.6,0,3.2,4.92,2.6,16
12/06/2020,24.4,13.7,13.1,3.8,5.14,2.9,19.05
13/06/2020,26.1,14.2,0.2,5,7.79,2.3,20.15
14/06/2020,23.7,16.3,1.1,4.5,6.12,3,20
15/06/2020,25.6,15.1,0.1,4.9,7.21,2.5,20.35
16/06/2020,25.2,13.9,3.4,4.5,6.61,2.6,19.55
17/06/2020,25.5,15.2,25.4,3.4,4.88,2.7,20.35
18/06/2020,23.3,14.9,2.1,3.9,5.86,3,19.1
19/06/2020,22.8,13,0.1,4.2,6.44,3.3,17.9
20/06/2020,23.1,12.4,0,4.4,6.75,2.2,17.75
21/06/2020,24.6,12.6,2.5,3.9,5.25,3.8,18.6
22/06/2020,23.1,11.8,0,4.4,7.26,2.2,17.45
23/06/2020,27,11.3,0,5.4,8.2,2,19.15
24/06/2020,29.8,15.9,0,6.3,8.11,3,22.85
25/06/2020,29.6,15.8,0,6.4,8.3,3.3,22.7
26/06/2020,30.5,17.8,0.3,5.4,6.56,3,24.15
27/06/2020,25.4,19,2.7,3.9,4.54,3.9,22.2
28/06/2020,22.4,16,0.4,5.3,6.44,4.8,19.2
29/06/2020,19.8,13.9,0,4.7,5.43,5.6,16.85
30/06/2020,20.2,13,17.3,2.5,3.21,4.3,16.6
01/07/2020,21.4,14.6,7.6,2.6,3.6,3.7,18
02/07/2020,21.1,14,1.3,3.3,4.41,3.6,17.55
03/07/2020,22.4,14.1,0.2,4,5.31,4.3,18.25
04/07/2020,20.2,15.1,2.2,2.2,2.15,5.1,17.65
05/07/2020,22.4,15.3,0,3.6,3.79,7.4,18.85
06/07/2020,19.3,12.8,3,4.2,6.37,5.7,16.05
07/07/2020,20.5,12.9,3.2,4.1,6,3,16.7
08/07/2020,17.4,12.8,9.2,1.2,1.51,2.6,15.1
09/07/2020,22,13.2,0.2,2.6,3.31,4.5,17.6
10/07/2020,19,16.3,1.1,3.5,5.09,4.5,17.65
11/07/2020,20.6,8.1,0,3.6,6.18,3,14.35
12/07/2020,21.6,9.4,0,4.3,7.4,2.5,15.5
13/07/2020,24.1,11,0.1,5.1,8.17,2.2,17.55
14/07/2020,17.7,13.5,4.7,1.9,2.19,2.5,15.6
15/07/2020,21.3,10.5,0.9,3,4.43,2.1,15.9
16/07/2020,18.9,14.1,2.6,2,2.58,3.7,16.5
17/07/2020,22.8,14.9,0,2.4,3.25,1.9,18.85
18/07/2020,25.9,13.4,0,4.7,7.56,2.4,19.65
19/07/2020,24.1,11.8,0.3,3.9,6.21,2.9,17.95
20/07/2020,21.7,14.1,0,4.6,6.95,3.5,17.9
21/07/2020,22,7.8,0,4.2,6.63,3,14.9
22/07/2020,21.9,8.4,0,3.9,6.29,2.2,15.15
23/07/2020,26,9,0,4.7,7.08,2.3,17.5
24/07/2020,23,14.7,0.6,2.8,3.22,2.9,18.85
25/07/2020,23.9,15.8,4.2,2.5,2.5,3.3,19.85
26/07/2020,23.5,16.5,0.2,4.1,5.51,3.9,20
27/07/2020,28.3,14.3,1,3.7,3.48,3.3,21.3
28/07/2020,22.3,15.3,0.3,4.3,4.91,4.8,18.8
29/07/2020,22.8,12.8,0,3.7,4.91,2.8,17.8
30/07/2020,28.4,10.7,0,4.9,7.24,2,19.55
31/07/2020,36.3,14.2,1.8,6.6,7.33,2.9,25.25
01/08/2020,25.3,18.6,0.1,3.7,4.36,3.3,21.95
02/08/2020,22.9,15.3,0.1,3.7,5,3.4,19.1
03/08/2020,22.9,9.9,1.2,2.9,4.36,2.2,16.4
04/08/2020,23.6,9.2,0.1,4.2,6.85,2.1,16.4
05/08/2020,29.7,12.8,0.1,5.7,7.17,3,21.25
06/08/2020,32.5,13,0,5.3,6.8,2.1,22.75
07/08/2020,34.5,15.3,0,5.2,6.9,1.4,24.9
08/08/2020,36,16.8,0,6,6.54,2.6,26.4
09/08/2020,34.6,21.5,0,5.4,5.84,2.2,28.05
10/08/2020,34.6,19.2,0,5.3,6.07,2.3,26.9
11/08/2020,34.2,20.9,10.3,4.6,5.21,2.1,27.55
12/08/2020,33.5,20,0.1,5.1,6.33,2.3,26.75
13/08/2020,32.3,20.2,6.4,3.9,4.79,2,26.25
14/08/2020,25.6,18.7,7.7,2.8,3.62,2.2,22.15
15/08/2020,28.1,18,2.1,2.9,3.96,1.7,23.05
16/08/2020,30.1,18,17.9,3.3,4.52,2.1,24.05
17/08/2020,25.4,15.9,1.4,3.5,5.16,2.4,20.65
18/08/2020,24.2,14.8,4.2,3,4.33,2.3,19.5
19/08/2020,27.4,14.3,2.5,3.2,4,3,20.85
20/08/2020,30.7,15.9,0.8,2.9,3.31,2.5,23.3
21/08/2020,29.4,20.6,0.1,5.3,5.48,4.2,25
22/08/2020,23.6,17.9,0.9,3.8,4.13,4.4,20.75
23/08/2020,21.7,15.6,0.2,3,3.23,4.6,18.65
24/08/2020,21.5,14.9,2,3.3,4.45,4.1,18.2
25/08/2020,23.2,14.4,0.6,2.3,2.12,4.4,18.8
26/08/2020,19.2,14.9,0.8,2.6,0.93,6.2,17.05
27/08/2020,21.9,11.8,1.8,2.4,3.46,2.7,16.85
28/08/2020,21.3,13.6,6.7,2.4,3.2,3.5,17.45
29/08/2020,19.5,11.8,0.3,1.9,2.9,2.8,15.65
30/08/2020,19,12.4,5.9,1.9,2.75,3.2,15.7
31/08/2020,19.9,13.6,0,2.5,3.16,2.7,16.75
01/09/2020,19.3,8.2,0,2.3,3.76,2.1,13.75
02/09/2020,21.1,8.7,0.6,2.6,4.74,1.7,14.9
03/09/2020,21.9,9.4,1.8,1.9,1.75,3.8,15.65
04/09/2020,22.2,14.2,0,2.8,3.73,3.6,18.2
05/09/2020,19.8,14.7,0.1,3.1,4.06,3.9,17.25
06/09/2020,19.8,10,0,2.2,3.18,2.2,14.9
07/09/2020,22.1,8.1,0,2.8,4.6,2.7,15.1
08/09/2020,19.2,10.8,0,1.4,1.21,3.2,15
09/09/2020,25.1,15.6,0,2.2,2.81,3.3,20.35
10/09/2020,21.4,9.6,0,2.8,5.1,2,15.5
11/09/2020,22.2,7.6,0,2.4,4.21,1.7,14.9
12/09/2020,21.9,9.1,0,2.6,4.34,2.8,15.5
13/09/2020,24.2,11.2,0,2.8,4.75,2.3,17.7
14/09/2020,30.3,10.1,0,3.2,4.69,2.2,20.2
15/09/2020,34.3,11.9,0,3.6,4.63,1.8,23.1
16/09/2020,27.5,15.5,0,3.3,4.41,3.3,21.5
17/09/2020,20.5,10.9,0,3.2,4.67,4.2,15.7
18/09/2020,23.9,8.9,0,3.5,4.46,4.1,16.4
19/09/2020,26,9.3,0,3.2,4.18,2.8,17.65
20/09/2020,25.6,11.2,0,3.3,4.38,2.6,18.4
21/09/2020,25,8.1,0.1,2.6,4.39,2,16.55
22/09/2020,24.2,7,0.1,2.3,4.12,1.7,15.6
23/09/2020,22.4,8.3,7.7,2.1,2.28,3.5,15.35
24/09/2020,18.1,11.7,4,2.1,2.78,4.8,14.9
25/09/2020,13.8,8.7,35.4,1.4,1.8,5.5,11.25
26/09/2020,15.9,9.6,20.2,1.5,3.12,4.6,12.75
27/09/2020,16.2,10.4,3.1,1.3,1.7,4,13.3
28/09/2020,15.4,12.4,10.9,0.6,0.31,3,13.9
29/09/2020,20.1,12.4,0.4,1.7,3.33,2.8,16.25
30/09/2020,19.6,11.3,0.6,1.3,1.75,2.8,15.45
01/10/2020,15,14,7.7,1,0.84,3.5,14.5
02/10/2020,14.9,8,3.3,1,1.11,3.6,11.45
03/10/2020,13.5,9.4,4,0.8,0.81,2.4,11.45
04/10/2020,14.7,9,2.1,1.6,1.93,5.7,11.85
05/10/2020,15.1,9.8,7.3,1.3,1.48,4.9,12.45
06/10/2020,17.5,9.7,5,1.6,2.4,5.2,13.6
07/10/2020,14.7,10.8,2.1,1.4,1.69,4.3,12.75
08/10/2020,17.3,11,3,1.1,0.95,5.1,14.15
09/10/2020,15.8,10.6,0.4,1.2,2,2.7,13.2
10/10/2020,13.2,7.1,6.2,1.2,2.23,4,10.15
11/10/2020,14.3,6.2,0.8,1.2,2.5,3.4,10.25
12/10/2020,15.2,6.5,0.1,1.1,2.02,2.3,10.85
13/10/2020,13.2,9,0,1.2,1.63,3.5,11.1
14/10/2020,12.3,5.3,0,1,1.5,3,8.8
15/10/2020,12.3,6,0,1.3,2,3.4,9.15
16/10/2020,11.4,7.4,0,1,1.49,2.6,9.4
17/10/2020,12.8,2.7,0,0.8,1.99,1.7,7.75
18/10/2020,13.2,4.7,0,0.8,1.12,2.3,8.95
19/10/2020,14.8,7.6,0,1,1.71,2.6,11.2
20/10/2020,16,7.3,4.4,1.1,0.52,3.5,11.65
21/10/2020,21.1,10.7,4.9,1.8,1.77,5.7,15.9
22/10/2020,17.5,12.3,0.1,1,1.33,3.1,14.9
23/10/2020,17.9,8,0.1,0.8,1.38,2.3,12.95
24/10/2020,16.3,9.3,2.2,1.2,0.93,5.4,12.8
25/10/2020,12.8,10.9,0.7,1.1,0.37,4.7,11.85
26/10/2020,13.2,9.3,0.1,1.3,1.6,4.8,11.25
27/10/2020,12.8,8.1,3.5,1.1,0.89,5.5,10.45
28/10/2020,13.5,8,9.3,1,1.31,4.5,10.75
29/10/2020,14,8.4,3,0.9,0.94,4.6,11.2
30/10/2020,16,8.6,0.2,1,0.94,5.2,12.3
31/10/2020,16.9,10.3,1.8,1.1,1.58,4.5,13.6
01/11/2020,18.5,10,4,1,0.59,4.8,14.25
02/11/2020,20.3,11,3.2,1.6,0.81,6.7,15.65
03/11/2020,13,7.5,0.1,1.2,1.82,4.7,10.25
04/11/2020,11.8,4.1,0.1,0.5,1.95,1.9,7.95
05/11/2020,12,-0.8,0,0.3,1.95,1.6,5.6
06/11/2020,12.8,-0.8,0,0.6,1.96,2.5,6
07/11/2020,15.2,0.2,0,0.5,1.69,1.8,7.7
08/11/2020,16.4,2.4,0,0.5,1.22,1.8,9.4
09/11/2020,15.9,4.3,0,0.4,1.08,1.7,10.1
10/11/2020,15.7,5.4,4.8,0.4,1.16,1.7,10.55
11/11/2020,13.6,7.1,2.2,0.5,0.82,2.5,10.35
12/11/2020,13.5,8,0,0.8,1.07,4.1,10.75
13/11/2020,13.9,5.2,3.3,0.6,0.46,3,9.55
14/11/2020,15.8,6.6,0.1,0.8,0.99,3.5,11.2
15/11/2020,15.7,11.6,7.6,1.6,0.39,5.8,13.65
16/11/2020,12.3,8.6,0.2,1,0.39,4.7,10.45
17/11/2020,13.1,9.5,0,1,0.56,4.8,11.3
18/11/2020,17,9.9,0.2,1.3,1.54,4.4,13.45
19/11/2020,10.5,8.5,4.4,1,0.5,4.5,9.5
20/11/2020,9.1,4.1,0,0.5,1.27,2.4,6.6
21/11/2020,10.2,3.4,0.2,0.9,0.72,5.2,6.8
22/11/2020,10.1,7.2,1.6,0.5,0.25,3.7,8.65
23/11/2020,10.9,4.9,0,0.3,1.18,2.2,7.9
24/11/2020,12,2.3,0,0.4,1.19,3,7.15
25/11/2020,10.7,3.1,0,0.5,0.94,2.8,6.9
26/11/2020,11.5,3.4,0.2,0.4,0.58,1.5,7.45
27/11/2020,7.8,7.1,0,0.4,0.38,1.9,7.45
28/11/2020,10.4,2.2,0,0.2,1.22,2.5,6.3
29/11/2020,3.8,2,0,0.4,0.49,2.7,2.9
30/11/2020,8.6,-3.5,8.5,0.4,0.22,3.6,2.55
01/12/2020,10.3,0.7,1.2,0.6,0.64,4.7,5.5
02/12/2020,7,6.4,0.4,0.5,0.19,1.9,6.7
03/12/2020,8.3,5.5,4.3,0.6,0.1,4.6,6.9
04/12/2020,7.7,5.4,0.1,1,0.59,5.5,6.55
05/12/2020,5.8,-1.5,0,0.4,0.68,2.5,2.15
06/12/2020,3.1,-2.2,0,0.2,0.42,1.4,0.45
07/12/2020,3.3,-1.2,0.7,0.3,0.45,2.6,1.05
08/12/2020,5.4,-0.6,0,0,0.95,1.5,2.4
09/12/2020,3.9,-2.8,0,0.3,0.3,3,0.55
10/12/2020,5,0,0.1,0.2,0.7,2.4,2.5
11/12/2020,8.1,-0.8,6.9,0.4,0.23,3.4,3.65
12/12/2020,9.5,2,4.5,0.4,0.24,2.6,5.75
13/12/2020,9.5,6.9,1.5,0.5,0.65,4,8.2
14/12/2020,11.9,5.9,2.6,0.6,0.42,4.6,8.9
15/12/2020,10.8,9.1,2.6,0.4,0.27,2.5,9.95
16/12/2020,10.6,2.2,3,0.2,0.92,2.9,6.4
17/12/2020,11,3.4,0.2,0.4,0.85,3.7,7.2
18/12/2020,12.4,4.6,0,0.5,1.05,4.1,8.5
19/12/2020,11.8,5.9,0.2,0.7,0.44,4.4,8.85
20/12/2020,10.5,7.8,0,0.6,0.46,3.7,9.15
21/12/2020,14.1,5.3,9.9,0.6,0.16,4.6,9.7
22/12/2020,14.1,7,8.3,0.5,0.54,4.5,10.55
23/12/2020,13,11.5,9.5,0.7,0.17,4.1,12.25
24/12/2020,7.5,7.3,1.5,0.6,0.35,3.9,7.4
25/12/2020,6.8,2.9,0.5,0.4,0.87,3.1,4.85
26/12/2020,5.9,2,3.3,0.6,0.5,5.5,3.95
27/12/2020,6.7,2.1,10.3,0.7,0.13,7.5,4.4
28/12/2020,4.8,0.2,0.7,0.2,0.51,2.3,2.5
29/12/2020,5,-0.4,0.9,0.3,0.58,2.9,2.3
30/12/2020,5.7,1.6,2.2,0.4,0.45,3.2,3.65
31/12/2020,4.6,2.2,0.1,0.2,0.59,1.5,3.4
01/01/2021,5.7,-0.5,0.5,0.2,0.69,2.1,2.6
02/01/2021,4.7,0.2,0.4,0.2,0.53,1.7,2.45
03/01/2021,3.8,1.7,0.8,0.5,0.23,3.1,2.75
04/01/2021,3.5,2,0.4,0.5,0.15,4,2.75
05/01/2021,3.6,2.2,1,0.6,0.14,3.7,2.9
06/01/2021,3.1,2.1,0.7,0.4,0.36,2.8,2.6
07/01/2021,5,1.3,5.4,0.3,0.63,3.4,3.15
08/01/2021,4.7,1.8,0.3,0.3,0.39,2.6,3.25
09/01/2021,5.8,-4.2,0,0,1.23,1.5,0.8
10/01/2021,5.5,-2.8,0.1,0.1,1.21,2,1.35
11/01/2021,8.5,-1.5,19.4,0.5,0.33,4.3,3.5
12/01/2021,8.7,2.8,2.9,0.6,0.62,4.8,5.75
13/01/2021,6,1.7,3.6,0.3,0.91,3.2,3.85
14/01/2021,2.6,0.3,0.2,0.4,0.42,3.3,1.45
15/01/2021,2.5,-0.7,0,0.6,0.32,2.5,0.9
16/01/2021,4.2,0.2,4,0.6,0.34,3.2,2.2
17/01/2021,7.5,-0.8,0.4,0.4,0.8,3.6,3.35
18/01/2021,6.2,2.7,6.5,0.5,0.79,4.5,4.45
19/01/2021,9.9,2.7,2.6,0.8,0.22,7.3,6.3
20/01/2021,12.3,5.8,2,1.7,0.7,6.9,9.05
21/01/2021,9.5,6.5,10,1.2,0.79,7,8
22/01/2021,7.1,3.5,0.2,0.4,1.18,3.2,5.3
23/01/2021,5,0.8,10.4,0.5,0.33,2.8,2.9
24/01/2021,3.5,0.6,2,0.4,1.04,3.4,2.05
25/01/2021,5.9,0.5,0.3,0.4,1.46,3.1,3.2
26/01/2021,6.9,1,1.1,0.7,1.48,4.4,3.95
27/01/2021,6.5,1.8,10.7,0.4,0.23,4.1,4.15
28/01/2021,11.6,2.1,18.6,0.4,0.36,3.3,6.85
29/01/2021,11.4,6,8.4,0.8,0.96,5.1,8.7
30/01/2021,2.4,1.3,2,0.5,0.46,4.7,1.85
31/01/2021,3.2,-1.8,3.5,0.4,1.49,4.1,0.7
01/02/2021,4.8,-2.1,3.8,0.4,0.34,2.4,1.35
02/02/2021,11.5,2.5,8.2,0.5,0.5,3.3,7
03/02/2021,10.9,4.4,23.3,0.6,0.39,3.7,7.65
04/02/2021,10.2,5.3,0.7,0.5,1.55,2.8,7.75
05/02/2021,12,4.9,0,0.5,1.35,2.1,8.45
06/02/2021,8,4.2,13.5,0.5,0.59,4.1,6.1
07/02/2021,-1.7,-1.7,3.4,0.4,0.6,4.7,-1.7
08/02/2021,-5,-5.2,1.3,0.5,0.69,4.9,-5.1
09/02/2021,-2.6,-7.3,0.2,0.5,2.34,3.9,-4.95
10/02/2021,-1.3,-7.7,0,0.5,1.68,3.5,-4.5
11/02/2021,-0.6,-9.8,0,0.5,2.6,2.8,-5.2
12/02/2021,-2,-11,0,0.7,2.64,4.9,-6.5
13/02/2021,0.1,-8.1,0,0.9,2.75,4.7,-4
14/02/2021,6.3,-9,0.5,1.2,2.41,3.7,-1.35
15/02/2021,6.7,-9.6,2.7,0.8,0.52,4.6,-1.45
16/02/2021,13.5,2.5,2.7,1.1,1.77,4.3,8
17/02/2021,12.8,2.9,0,1.2,1.69,5.1,7.85
18/02/2021,12.8,6.9,3.9,1.2,1,4.5,9.85
19/02/2021,11.1,2.5,0.1,0.9,2.04,3.5,6.8
20/02/2021,17.8,2.5,0,1.8,2.52,4.5,10.15
21/02/2021,18.1,6.6,0,1.6,2.82,3,12.35
22/02/2021,17.1,6,0,1.9,1.8,3.2,11.55
23/02/2021,18.5,7.7,0,2,2.53,4.4,13.1
24/02/2021,19.5,9,0,2.1,3.12,3.9,14.25
25/02/2021,16.8,7.3,5.2,1.3,1.81,2.9,12.05
26/02/2021,11.1,6.7,0.1,1.3,3.11,3.3,8.9
27/02/2021,6.8,-0.6,0,0.6,1.3,1.6,3.1
28/02/2021,11.9,0.9,0,1.1,3.27,3.1,6.4
01/03/2021,10.9,1.9,0,0.9,2.48,3,6.4
02/03/2021,16.2,-1.1,0,1.2,3.44,1.9,7.55
03/03/2021,16.3,-1,0.7,1.2,2.75,2,7.65
04/03/2021,5.4,4.1,2.7,0.6,0.35,2.5,4.75
05/03/2021,6.8,0.9,0.1,1.5,3.78,3.6,3.85
06/03/2021,7.4,-2.5,0,1.2,3.75,2.4,2.45
07/03/2021,7.2,-2.8,0.1,1.1,3.41,2.3,2.2
08/03/2021,9.6,-2.1,0.8,1.3,3.7,2,3.75
09/03/2021,8.1,0.6,0.3,0.7,0.75,3.4,4.35
10/03/2021,10.8,2.6,3.1,1.4,1.59,5.1,6.7
11/03/2021,13.1,3.9,0.1,2.2,2.17,8.7,8.5
12/03/2021,9.4,5.5,8.6,1.5,1.36,6.1,7.45
13/03/2021,10.5,5.3,3.6,1.8,2.21,7.6,7.9
14/03/2021,9.7,3.5,4.9,1.4,2.03,5.1,6.6
15/03/2021,8.4,3.6,2.1,1.2,2.19,5.7,6
16/03/2021,6.4,5.5,7.2,0.8,1.09,2.6,5.95
17/03/2021,8.8,4.4,0.2,1.1,1.56,3.9,6.6
18/03/2021,8,2.4,0.8,0.9,1.38,2.7,5.2
19/03/2021,9.5,1,0.1,1.8,4.44,4,5.25
20/03/2021,9.8,0.2,0.1,1.6,4.73,2.6,5
21/03/2021,8.7,0.4,0,1.3,1.82,4.1,4.55
22/03/2021,8.5,3.9,0,1.2,1.6,2.4,6.2
23/03/2021,13,4.1,0,2,4.18,3.3,8.55
24/03/2021,16,2,0,2.3,4.61,3.1,9
25/03/2021,13.7,3.1,0.1,1.5,1.89,3,8.4
26/03/2021,13.7,4.2,3,2,2.86,4.5,8.95
27/03/2021,11,5.3,0.1,2.4,4.09,5.2,8.15
28/03/2021,14,5.7,0,2.4,3.73,4.6,9.85
29/03/2021,20.7,7.1,0,3.6,5.26,3.8,13.9
30/03/2021,23.4,2.3,0,2.9,5.22,1.9,12.85
31/03/2021,24.9,3,0,3.1,5.17,1.7,13.95
01/04/2021,18.9,6,0,2.7,4.81,3.1,12.45
02/04/2021,9.9,3,0,1.8,4.07,4.1,6.45
03/04/2021,12,3.6,0,2.1,3.56,3.7,7.8
04/04/2021,8.8,4.6,0,1.4,2.09,2.4,6.7
05/04/2021,7.1,4.4,2.7,1.7,3.08,6.2,5.75
06/04/2021,3.7,0.6,10.3,1,2.64,5.2,2.15
07/04/2021,6.3,-0.2,0.8,1.4,1.84,5.7,3.05
08/04/2021,10.1,0.7,0.1,2.4,4.16,3.7,5.4
09/04/2021,13.9,2.4,0,2.4,4.18,3,8.15
10/04/2021,8.1,4.4,12.2,0.8,1.01,3.4,6.25
11/04/2021,8.6,3,0.2,1.6,2.95,3.9,5.8
12/04/2021,8.3,1,2,1.9,4.39,2.9,4.65
13/04/2021,11.1,-2.3,0,2.1,4.83,2.3,4.4
14/04/2021,9.9,-0.2,0.1,1.9,3.64,2.5,4.85
15/04/2021,9.9,-0.2,0,1.9,3.82,2.6,4.85
16/04/2021,12.3,0.6,0,2.6,5.13,3.3,6.45
17/04/2021,13,1.9,0,2.8,6.06,3.5,7.45
18/04/2021,14.6,2.7,0,2.8,6.31,2.6,8.65
19/04/2021,13.5,4.8,0.2,1.9,3.88,2,9.15
20/04/2021,17.6,1.7,0,2.5,4.81,1.9,9.65
21/04/2021,16.1,4.1,0,3.1,5.96,3.5,10.1
22/04/2021,13.2,1.7,0,3,6.7,2.9,7.45
23/04/2021,15,1.2,0,3.1,6.85,3,8.1
24/04/2021,14.9,3.2,0,3.3,6.66,3.9,9.05
25/04/2021,12.5,3.5,0,3,6.33,4.1,8
26/04/2021,14.8,2.4,0,3.4,6.91,3.5,8.6
27/04/2021,17.4,2.8,0,3.7,6.59,2.7,10.1
28/04/2021,19.4,4.7,0,3.7,5.83,2.7,12.05
29/04/2021,10.3,6.6,2,1.7,2.08,4.8,8.45
30/04/2021,11.5,3.3,0,1.9,3.56,2.8,7.4
01/05/2021,12.9,-0.2,0,2.3,5.09,2.9,6.35
02/05/2021,12.1,4.1,0,2.7,5.28,3.3,8.1
03/05/2021,15.1,0.2,3,3.3,5.51,4.4,7.65
04/05/2021,12.5,5.3,8.2,2.1,2.67,7.2,8.9
05/05/2021,11.6,4.9,3.3,2.5,4.95,4.7,8.25
06/05/2021,11.9,4.4,2.3,2.3,4.5,2.7,8.15
07/05/2021,13.8,3.3,0,3,6.27,3.3,8.55
08/05/2021,18.9,3.3,0.9,2.3,2.62,4,11.1
09/05/2021,26.1,8.3,1.8,3.8,4.57,3.8,17.2
10/05/2021,20.4,14.6,0.3,3.4,4.24,4.2,17.5
11/05/2021,18.9,7.3,3.5,2.2,3.37,2.1,13.1
12/05/2021,17,8.4,2,2.8,5.06,2.1,12.7
13/05/2021,19,6.2,0,2.7,4.67,2.3,12.6
14/05/2021,16.6,4.1,12.7,2.2,4.29,2.1,10.35
15/05/2021,13.3,7.4,3.1,1.7,2.87,2.5,10.35
16/05/2021,15.5,8.6,8.8,2.4,4.29,3.3,12.05
17/05/2021,13.8,9.7,4.8,2.1,3.64,4.4,11.75
18/05/2021,16.8,9.9,0.3,3.4,6.11,3.9,13.35
19/05/2021,15.3,8.2,2.2,2.4,3.89,3.4,11.75
20/05/2021,16,4.9,0,2.8,4.66,3.9,10.45
21/05/2021,17.4,9,1.9,3.7,4.45,6.2,13.2
22/05/2021,12.6,9.9,18.4,1.5,1.79,4.9,11.25
23/05/2021,16.4,8.9,1.3,3.6,5.67,4.8,12.65
24/05/2021,16.8,9.5,11.8,2.4,3.32,4.3,13.15
25/05/2021,13.4,7.3,6.1,1.9,3.22,4.1,10.35
26/05/2021,15.2,7.9,0.3,2.7,4.58,4.4,11.55
27/05/2021,13.5,9.4,0.1,1.9,2.41,4.4,11.45
28/05/2021,19.3,3.8,0,3.7,7.09,2.2,11.55
29/05/2021,21.2,8.1,0,4.5,7.97,2.6,14.65
30/05/2021,22.8,9.1,0,5,8.19,3.1,15.95
31/05/2021,24.5,10.6,0,5.2,7.85,2.8,17.55
01/06/2021,25.8,10.1,0,5.9,8.4,3.3,17.95
02/06/2021,28.8,10.5,1.2,5.6,7.92,2.3,19.65
03/06/2021,25.4,16.5,0,3.7,4.96,2.7,20.95
04/06/2021,26.5,14.3,9.5,3.4,4.79,1.8,20.4
05/06/2021,16.8,14.8,0,1.7,2.1,4,15.8
06/06/2021,22.8,10.8,0,4.9,8.15,2.9,16.8
07/06/2021,23.8,11,0,5.2,8.41,2.4,17.4
08/06/2021,25.4,12.8,0,4.6,6.81,2.2,19.1
09/06/2021,25.4,13.6,0,5,7.59,2.2,19.5
10/06/2021,26.3,12.1,0.1,5.2,7.93,2.6,19.2
11/06/2021,26,13.2,0,4.9,7.68,2.7,19.6
12/06/2021,21.9,15.1,0,4.1,5.71,3.8,18.5
13/06/2021,24.5,9.5,0,5.1,8.39,1.8,17
14/06/2021,28.7,11.7,0,5.9,8.23,2.8,20.2
15/06/2021,25.6,15.7,0,4.9,6.75,2.7,20.65
16/06/2021,30.3,14.4,0.1,5.8,8,2.1,22.35
17/06/2021,29.5,18.5,14.8,5.3,6.4,3.2,24
18/06/2021,31.1,19.1,0.1,5.7,6.72,4.4,25.1
19/06/2021,21,17.2,5.3,2.4,2.7,3.3,19.1
20/06/2021,24.8,16.7,9.9,4.3,6.04,3.5,20.75
21/06/2021,17,14.6,6.4,1.6,1.92,3.6,15.8
22/06/2021,16.6,12.7,3.4,1.9,2.07,3.5,14.65
23/06/2021,17.6,11.8,0,2.4,3.07,2.7,14.7
24/06/2021,19.4,12.3,0,2.8,3.81,2.4,15.85
